machine,core,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
tuolumne-cpu,16,,,0.174228,0.022212,0.009181,0.083914,0.020339,0.091630,0.024835,0.029663,0.021651,0.099263,0.099985,0.105925,0.016289,0.039532,1.414831,0.004506,0.000898,0.005578,0.013301,0.646465,0.064674,0.032358,0.034155,0.003928,0.035782,0.172275,0.022698,0.052465,0.105780,0.032318,0.027054,0.351343,0.720725,0.025916,0.013329,0.030873,0.207324,0.508726,0.013128,0.007205,0.129881,0.068513,0.158574,0.011745,0.020371,0.029275,0.112487,0.028362,0.020247,0.021963,0.047332,0.074976,1.085336,0.062141,0.000000,0.050517,0.046544,0.039668,0.000001,0.011830,0.201405,0.114666,0.070161,0.031441,0.008105,0.007553,,,0.003172,0.001849,0.001930,,0.274584,0.087524,
tuolumne-cpu,8,,,0.269298,0.056389,0.016266,0.158826,0.036082,0.194291,0.047931,0.057164,0.082902,0.181729,0.182088,0.189976,0.059288,0.069372,1.200934,0.008650,0.001370,0.010401,0.023321,0.363751,0.156181,0.069726,0.057942,0.005026,0.061689,0.222219,0.057128,0.142951,0.232205,0.062127,0.106656,0.752558,1.092782,0.038110,0.021788,0.055432,0.343064,0.781699,0.012479,0.012901,0.126305,0.112989,0.242334,0.022604,0.050993,0.048676,0.211986,0.048668,0.050825,0.060442,0.094534,0.273324,2.172834,0.147999,0.000001,0.099902,0.092232,0.078832,0.000000,0.023569,0.384072,0.227590,0.162069,0.062789,0.017104,0.012709,,,0.005289,0.002284,0.002905,,0.237229,0.079021,
tuolumne-cpu,4,,,0.534524,0.126434,0.068318,0.311610,0.067833,0.396533,0.099913,0.116397,0.305943,0.351209,0.351402,0.361593,0.214472,0.131030,0.952580,0.016848,0.002336,0.020521,0.046258,0.257479,0.384329,0.195549,0.203875,0.008769,0.211869,0.440394,0.234240,0.328084,0.559769,0.123875,0.372419,1.486600,2.223396,0.072071,0.040108,0.203844,1.396010,1.841114,0.009509,0.026388,0.254464,0.326599,0.919825,0.040066,0.221935,0.174452,0.415643,0.180982,0.224903,0.248315,0.189717,0.612525,4.339684,0.368686,0.000001,0.199488,0.184305,0.157753,0.000000,0.047174,0.760661,0.456336,0.422447,0.130226,0.050577,0.025418,,,0.010201,0.003515,0.009811,,0.228254,0.036243,
borax, any min,,,0.107041,0.080139,0.024164,0.125924,0.015630,0.033947,0.014417,0.023140,0.055281,0.090838,0.087175,0.056350,0.040298,0.036559,2.445188,0.003649,0.001236,0.004120,0.007909,1.234203,0.469046,0.035754,0.081505,0.007374,0.082428,0.287598,0.057983,0.191740,0.396681,0.007302,0.064976,0.556250,0.878425,0.015539,0.014810,0.050718,0.427274,0.765312,0.007828,0.006136,0.064310,0.127801,0.173138,0.013791,0.054575,0.074877,0.071133,0.074031,0.054833,0.006633,0.034531,0.023538,0.687520,0.270905,,0.017680,0.035038,0.034566,,0.005751,0.215368,0.187780,0.079156,0.044591,0.010602,0.008441,,,0.002126,0.005087,0.005690,,0.489765,0.050464,
boraxo, any min,,,0.080370,0.043929,0.011922,0.136818,0.017432,0.023886,0.013019,0.010955,0.059436,0.047579,0.046802,0.053504,0.041911,0.020594,3.618535,0.002473,0.001117,0.003077,0.004237,1.677450,0.253786,0.040727,0.045792,0.007752,0.046605,0.296617,0.050649,0.121297,0.256184,0.007189,0.080440,1.093222,1.653419,0.013529,0.021912,0.039663,0.260411,1.242734,0.008990,0.005417,0.047055,0.082274,0.127133,0.020285,0.050041,0.039094,0.048259,0.039130,0.049651,0.005254,0.033106,0.021417,0.604689,0.158348,,0.014853,0.029632,0.032235,,0.004448,0.185705,0.205780,0.083763,0.045874,0.009921,0.005243,,,0.001392,0.002130,0.002641,,0.684335,0.081059,
corona-cpu, any min,,,0.076242,0.011982,0.011795,0.039825,0.013214,0.015293,0.009953,0.015730,0.018177,0.082649,0.062912,0.026578,0.014028,0.040815,1.217484,0.003791,0.001499,0.003215,0.006330,0.373773,0.021415,0.019355,0.039250,0.005619,0.040599,0.155261,0.026528,0.021024,0.027675,0.003993,0.029160,0.312667,0.479012,0.015984,0.008879,0.026740,0.248133,0.412510,0.008894,0.004128,0.066125,0.065622,0.118105,0.007739,0.023793,0.036864,0.038624,0.034289,0.024118,0.004889,0.015421,0.011456,0.337055,0.026148,,0.012495,0.013936,0.013975,,0.004487,0.047639,0.048194,0.026764,0.023089,0.006586,0.005689,,,0.001935,0.002457,0.003792,,0.270507,0.067104,
dane, any min,,,0.016530,0.004248,0.004371,0.042415,0.007330,0.007828,0.005829,0.005090,0.012981,0.017894,0.017960,0.016042,0.009435,0.008474,1.846578,0.001220,0.000569,0.001164,0.001995,0.724928,0.014295,0.009080,0.016763,0.004444,0.017621,0.110369,0.011408,0.010436,0.015306,0.002136,0.011273,0.099057,0.142425,0.005647,0.003657,0.018536,0.120999,0.120470,0.003335,0.001587,0.027530,0.031344,0.052972,0.002328,0.009364,0.014273,0.015933,0.015100,0.009475,0.002251,0.007796,0.005438,0.126202,0.011564,,0.006401,0.006751,0.006716,,0.002208,0.018530,0.055721,0.014923,0.009677,0.003251,0.002703,,,0.000464,0.000781,0.001024,,0.400482,0.040661,
mammoth, any min,,,0.013535,0.005562,0.009887,0.037871,0.009058,0.008957,0.009532,0.013917,0.016458,0.052244,0.038608,0.031908,0.012846,0.022181,2.193112,0.002282,0.001414,0.003042,0.004344,0.470423,0.019127,0.017004,0.034665,0.004508,0.035416,0.196534,0.022913,0.019225,0.023040,0.003603,0.028186,0.171883,0.248619,0.010368,0.006264,0.027715,0.194828,0.204763,0.007567,0.003409,0.047719,0.054038,0.084930,0.004756,0.022973,0.031253,0.036897,0.038187,0.023944,0.004641,0.012724,0.010497,0.166554,0.023431,,0.010101,0.015330,0.015153,,0.004137,0.033350,0.050225,0.024865,0.020376,0.005936,0.005154,,,0.001560,0.001725,0.003365,,0.324776,0.065873,
matrix-cpu, any min,,,0.015562,0.003713,0.004229,0.034750,0.007215,0.006097,0.005818,0.004877,0.016951,0.017795,0.017681,0.017021,0.011972,0.007080,1.887487,0.001026,0.000564,0.001207,0.001793,0.750762,0.013462,0.009308,0.016062,0.004388,0.017831,0.112084,0.011161,0.011306,0.011056,0.002429,0.011069,0.061023,0.083784,0.005566,0.003346,0.014819,0.110252,0.073864,0.002930,0.001550,0.026964,0.030086,0.054085,0.002019,0.010201,0.014096,0.015795,0.014572,0.009431,0.002041,0.006785,0.004768,0.120043,0.010851,,0.005351,0.006164,0.006039,,0.001599,0.018168,0.049196,0.015056,0.008776,0.002978,0.002433,,,0.000445,0.000798,0.001032,,0.392246,0.039422,
tioga-cpu, any min,,,0.209148,0.018056,0.011095,0.021662,0.011700,0.024092,0.006279,0.008947,0.040199,0.039360,0.038715,0.049896,0.032120,0.014293,2.646309,0.001716,0.000843,0.002919,0.004091,0.568475,0.040480,0.035073,0.036971,0.002046,0.037606,0.139013,0.043153,0.033161,0.051969,0.014970,0.053509,0.221190,0.332123,0.011368,0.007321,0.035837,0.151154,0.261465,0.005275,0.004201,0.048674,0.055182,0.078749,0.006717,0.041706,0.033830,0.044486,0.038854,0.043453,0.008643,0.020270,0.022852,0.500494,0.045780,,0.023367,0.024616,0.016457,,0.006994,0.044750,0.041573,0.056081,0.018965,0.008388,0.004959,,,0.001148,0.001223,0.002974,,0.419439,0.042083,
tuolumne-cpu, any min,,,0.047766,0.002795,0.004787,0.012828,0.010752,0.006651,0.002536,0.005681,0.007491,0.034604,0.031323,0.046437,0.005847,0.019152,0.952580,0.001728,0.000800,0.002300,0.005678,0.257479,0.009086,0.011160,0.017145,0.002525,0.017042,0.152330,0.011128,0.010375,0.009471,0.005173,0.009782,0.062766,0.099367,0.006923,0.003922,0.019393,0.107456,0.074924,0.005503,0.002058,0.106996,0.030175,0.086657,0.002812,0.010308,0.014181,0.031027,0.015454,0.008969,0.003242,0.008667,0.008177,0.180457,0.009738,0.000001,0.010250,0.009198,0.006335,0.000001,0.003019,0.016547,0.014245,0.016283,0.006651,0.002286,0.002346,,,0.001592,0.001292,0.001367,,0.228254,0.036243,
borax, any max,,,0.361119,0.213663,0.095653,0.882384,0.044490,0.265783,0.133674,0.160650,0.682541,0.376407,0.404501,0.304174,0.482391,0.174924,4.400941,0.019767,0.003606,0.008923,0.053926,3.384604,0.710356,0.366277,0.388621,0.032939,0.390642,0.674577,0.384692,0.508595,0.868742,0.067741,0.743601,2.001918,3.113216,0.130871,0.044622,0.295564,2.313526,2.732279,0.013727,0.018075,0.323469,0.601641,0.978723,0.042807,0.371347,0.333647,0.263763,0.346981,0.376514,0.063521,0.282639,0.241170,6.094368,1.043750,,0.142047,0.403111,0.392686,,0.036432,0.829151,1.423447,0.798440,0.383218,0.080587,0.041963,,,0.003674,0.011597,0.019352,,2.167235,0.379026,
boraxo, any max,,,0.267103,0.153562,0.113916,1.058216,0.055792,0.148597,0.169764,0.083489,0.453377,0.258236,0.258078,0.323263,0.308188,0.101933,12.094268,0.011074,0.003293,0.012220,0.027447,5.123164,0.466488,0.281786,0.504116,0.044124,0.515180,0.630543,0.392649,0.432973,0.682367,0.088805,0.543959,5.188575,8.186482,0.151948,0.082654,0.312616,2.897559,8.568973,0.019714,0.029348,0.339915,0.793636,1.171829,0.080806,0.388093,0.443091,0.442862,0.449869,0.391548,0.055021,0.313214,0.206535,5.834533,0.748983,,0.124905,0.382095,0.373177,,0.039128,0.683181,1.694674,0.599380,0.449366,0.083899,0.055943,,,0.005717,0.010373,0.024599,,1.684180,0.381221,
corona-cpu, any max,,,0.246928,0.168755,0.055594,0.680919,0.039634,0.161703,0.126619,0.146642,0.458518,0.394941,0.207778,0.324933,0.322916,0.175411,2.582756,0.019859,0.003376,0.007566,0.053124,1.261902,0.548333,0.271418,0.225854,0.016963,0.228697,0.576775,0.315539,0.343675,0.767844,0.043030,0.539785,2.021060,3.027810,0.107919,0.030747,0.218901,1.397179,2.605690,0.015558,0.015681,0.167745,0.377230,0.530431,0.030068,0.316506,0.205970,0.219850,0.204326,0.313723,0.049373,0.173955,0.184712,4.314785,0.881099,,0.100821,0.227682,0.228205,,0.032899,0.453427,1.091891,0.600484,0.255612,0.056432,0.032016,,,0.003641,0.004142,0.012622,,0.415878,0.516870,
dane, any max,,,0.203165,0.204981,0.069797,0.647346,0.033733,0.183925,0.108023,0.047808,0.625996,0.151137,0.151177,0.115613,0.439511,0.062877,33.988430,0.006824,0.015325,0.015728,0.016731,4.287027,0.717929,0.339599,0.333895,0.030260,0.328158,0.825735,0.457321,0.410333,0.704088,0.054506,0.643421,1.055628,1.566971,0.087068,0.023348,0.321419,1.847184,1.623015,0.011751,0.017338,0.193527,0.541011,0.718513,0.022173,0.454682,0.297534,0.272210,0.298237,0.459980,0.040714,0.151320,0.125518,2.532885,0.800060,,0.060512,0.114425,0.113448,,0.021106,0.405313,1.032693,0.684881,0.174007,0.058415,0.025868,,,0.002922,0.006038,0.016440,,1.392197,0.638974,
mammoth, any max,,,0.288377,0.199341,0.074697,0.679773,0.046680,0.214390,0.128242,0.149158,0.643930,0.393654,0.206014,0.329208,0.450480,0.172557,3.111950,0.019712,0.006794,0.008773,0.052896,1.601370,0.691443,0.436339,0.292788,0.017070,0.292920,1.367326,0.549639,0.416922,0.935224,0.059733,0.866231,2.036008,2.993322,0.106066,0.027912,0.377492,1.493053,2.546559,0.015180,0.016570,0.178140,0.356637,0.528538,0.025846,0.549872,0.265630,0.272037,0.263162,0.552296,0.053086,0.171837,0.160676,4.337340,1.060658,,0.101464,0.227374,0.227661,,0.031094,0.462784,1.090278,0.895164,0.254168,0.064998,0.033953,,,0.004319,0.006491,0.016279,,0.441754,1.301945,
matrix-cpu, any max,,,0.184447,0.172790,0.114124,0.645968,0.231036,0.159769,0.107759,0.080068,0.522758,0.564580,0.562380,0.127007,0.371445,0.228002,4.152927,0.012204,0.012355,0.012998,0.016926,1.775126,0.598161,0.298490,0.457996,0.035429,0.458674,0.775711,0.402037,0.362547,0.619103,0.047345,0.560124,1.113063,1.719844,0.086230,0.046614,0.290045,2.562643,1.542582,0.019188,0.027736,0.207333,0.730024,0.924442,0.023702,0.400330,0.407567,0.459180,0.413831,0.406611,0.040079,0.145161,0.125342,2.544158,0.708906,,0.060220,0.114292,0.113262,,0.021286,0.396603,1.035657,0.603679,0.171665,0.055011,0.034648,,,0.011320,0.023515,0.023286,,0.698369,6.454749,
tioga-cpu, any max,,,0.640479,0.240021,0.055848,0.476244,0.081599,0.463795,0.134365,0.147280,0.551397,0.446123,0.446266,0.477337,0.385001,0.158173,12.922031,0.018510,0.008152,0.024721,0.055878,4.861553,0.789667,0.292014,0.197235,0.011677,0.208114,0.824525,0.318311,0.341363,0.908039,0.168477,0.577866,1.588109,2.358354,0.075733,0.050609,0.269066,1.470592,1.778518,0.013648,0.032136,0.258510,0.348586,0.607609,0.050264,0.319476,0.178235,0.508224,0.181784,0.317714,0.086595,0.265847,0.267458,5.596079,0.582946,,0.261275,0.238143,0.193515,,0.059411,0.519738,0.549898,0.669224,0.158636,0.047216,0.034062,,,0.012331,0.007468,0.012864,,0.552417,0.064585,
tuolumne-cpu, any max,,,0.534524,0.126434,0.068318,0.311610,0.067833,0.396533,0.099913,0.116397,0.305943,0.351209,0.351402,0.361593,0.214472,0.131030,4.594882,0.016848,0.002336,0.020521,0.046258,1.903633,0.384329,0.195549,0.203875,0.008769,0.211869,0.440394,0.234240,0.328084,0.559769,0.123875,0.372419,1.486600,2.223396,0.072071,0.040108,0.203844,1.396010,1.841114,0.013128,0.026388,0.254464,0.326599,0.919825,0.040066,0.221935,0.174452,0.415643,0.180982,0.224903,0.248315,0.189717,0.612525,4.339684,0.368686,0.000001,0.199488,0.184305,0.157753,0.000001,0.047174,0.760661,0.456336,0.422447,0.130226,0.050577,0.025418,,,0.010201,0.003515,0.009811,,0.471306,0.191678,
borax, 72 (full),,,0.107041,0.080139,0.024164,0.125924,0.021122,0.033947,0.014417,0.023140,0.055281,0.090838,0.087175,0.056350,0.040298,0.036559,4.400941,0.003649,0.003606,0.004120,0.007909,2.751699,0.503667,0.035754,0.081505,0.008151,0.082428,0.478684,0.057983,0.214796,0.397895,0.007302,0.064976,0.864259,1.334424,0.015539,0.019427,0.050718,0.427274,1.097875,0.011619,0.006136,0.064310,0.127801,0.173138,0.016625,0.054575,0.074877,0.071133,0.074031,0.054833,0.006633,0.034531,0.023538,0.687520,0.270905,0.000000,0.017680,0.035038,0.034566,0.000000,0.005751,0.215368,0.187780,0.079156,0.044591,0.010602,0.008441,0.000000,0.000000,0.002451,0.005087,0.005690,0.000000,0.628253,0.379026,0.000000
boraxo, 72 (full),,,0.080370,0.043929,0.011922,0.136818,0.018570,0.023886,0.013019,0.010955,0.059436,0.048668,0.047994,0.053504,0.041911,0.020594,12.094268,0.002473,0.003293,0.003921,0.004237,5.123164,0.276411,0.040727,0.045792,0.009060,0.046605,0.379406,0.050649,0.124822,0.256184,0.007189,0.080440,1.093222,1.653419,0.013529,0.026498,0.039663,0.260411,1.242734,0.010314,0.005417,0.047055,0.082274,0.127133,0.020791,0.050041,0.039094,0.048259,0.039130,0.049651,0.005254,0.033106,0.021417,0.604689,0.158348,0.000000,0.014853,0.029632,0.032235,0.000000,0.004448,0.186486,0.205780,0.083763,0.045874,0.009921,0.005243,0.000000,0.000000,0.001598,0.002130,0.002641,0.000000,0.829620,0.381221,0.000000
corona-cpu, 96 (full),,,0.077259,0.011982,0.014783,0.039825,0.020941,0.015293,0.009953,0.015730,0.018177,0.082649,0.068440,0.026578,0.014028,0.040815,2.582756,0.003791,0.002812,0.003593,0.006330,1.261902,0.021415,0.021344,0.052365,0.006804,0.059380,0.315408,0.032366,0.021024,0.027675,0.003993,0.034004,0.312667,0.479012,0.015984,0.011240,0.056754,0.343387,0.412510,0.014854,0.004804,0.088400,0.083994,0.134284,0.007992,0.030953,0.059520,0.065937,0.050934,0.031453,0.004889,0.015421,0.011456,0.337055,0.026148,0.000000,0.012495,0.013936,0.013975,0.000000,0.004487,0.047639,0.048194,0.029451,0.023089,0.006586,0.005689,0.000000,0.000000,0.001973,0.002968,0.004281,0.000000,0.312918,0.516870,0.000000
dane, 224 (full),,,0.016530,0.004248,0.011764,0.042415,0.022229,0.007828,0.005829,0.009462,0.013514,0.058610,0.057855,0.016042,0.009692,0.022249,33.988430,0.002948,0.015325,0.015728,0.003550,4.287027,0.014295,0.014851,0.045824,0.030260,0.045354,0.167612,0.023793,0.010436,0.015306,0.002364,0.023809,0.225275,0.342204,0.005647,0.009424,0.034989,0.267341,0.265112,0.004639,0.003073,0.041816,0.080976,0.111282,0.006301,0.024589,0.040397,0.081118,0.040761,0.023071,0.002486,0.007796,0.005438,0.126202,0.011564,0.000000,0.007030,0.006751,0.006716,0.000000,0.002208,0.018530,0.055721,0.019070,0.009677,0.003867,0.004090,0.000000,0.000000,0.002299,0.002923,0.003043,0.000000,1.177824,0.638974,0.000000
mammoth, 256 (full),,,0.018329,0.007240,0.029467,0.039036,0.046680,0.015269,0.010039,0.022396,0.033587,0.134874,0.153753,0.040808,0.024024,0.058154,3.111950,0.003777,0.006794,0.007597,0.004997,1.601370,0.024861,0.033937,0.117215,0.014063,0.118692,0.233051,0.058467,0.024417,0.041174,0.005369,0.060170,0.171883,0.250138,0.011767,0.018277,0.096130,0.764161,0.213930,0.012086,0.008368,0.073919,0.196610,0.269078,0.009255,0.055696,0.102082,0.124954,0.105916,0.057130,0.006647,0.016199,0.014726,0.166554,0.028607,0.000000,0.017488,0.015330,0.015153,0.000000,0.006196,0.034109,0.050225,0.047085,0.024767,0.009732,0.008650,0.000000,0.000000,0.004319,0.006491,0.007326,0.000000,0.335124,1.301945,0.000000
matrix-cpu, 224 (full),,,0.023138,0.013264,0.114124,0.141512,0.231036,0.043404,0.038564,0.080068,0.120155,0.564580,0.562380,0.018739,0.086851,0.228002,4.041510,0.012204,0.012355,0.012998,0.012538,1.719174,0.057873,0.116427,0.457996,0.035429,0.458674,0.280298,0.234546,0.031330,0.099203,0.011780,0.229132,0.061419,0.083784,0.011665,0.046614,0.290045,2.562643,0.073864,0.019188,0.027736,0.207333,0.730024,0.924442,0.023702,0.229078,0.407567,0.459180,0.413831,0.226933,0.011964,0.027393,0.013865,0.137306,0.036598,0.000000,0.040288,0.015773,0.015802,0.000000,0.012430,0.037622,0.068870,0.158976,0.028592,0.023316,0.034648,0.000000,0.000000,0.011320,0.023515,0.023286,0.000000,0.698369,6.454749,0.000000
tioga-cpu, 128 (full),,,0.209148,0.018056,0.011095,0.021662,0.011700,0.024092,0.006279,0.008947,0.040276,0.039360,0.038715,0.049896,0.032763,0.014293,12.922031,0.001716,0.008152,0.002919,0.004091,4.861553,0.040797,0.035073,0.036971,0.002046,0.037606,0.144758,0.043153,0.033161,0.051969,0.014970,0.053509,0.225626,0.423769,0.013066,0.007321,0.035837,0.151154,0.319854,0.006272,0.004201,0.048674,0.055182,0.078749,0.006717,0.041706,0.033830,0.044486,0.038854,0.043453,0.008643,0.020270,0.022852,0.500494,0.045780,0.000000,0.023367,0.024616,0.016457,0.000000,0.006994,0.044750,0.068702,0.056081,0.018965,0.008388,0.004959,0.000000,0.000000,0.001148,0.001223,0.002974,0.000000,0.510934,0.064585,0.000000
tuolumne-cpu, 192 (full),,,0.047766,0.002795,0.004787,0.012828,0.010752,0.006651,0.002536,0.005681,0.007491,0.034604,0.031323,0.046437,0.005847,0.020932,4.154638,0.001728,0.000840,0.002300,0.005678,1.903633,0.009086,0.011160,0.017145,0.003921,0.017042,0.161920,0.011128,0.010375,0.009471,0.005173,0.009782,0.062766,0.099367,0.006923,0.003922,0.019393,0.107456,0.074924,0.005503,0.002058,0.106996,0.030175,0.086657,0.002812,0.010308,0.014181,0.031027,0.015454,0.008969,0.003242,0.008667,0.008177,0.180457,0.009738,0.000000,0.010250,0.009198,0.006335,0.000000,0.003019,0.016547,0.014245,0.016283,0.006651,0.002286,0.002346,0.000000,0.000000,0.001592,0.001392,0.001367,0.000000,0.471306,0.191678,0.000000
borax, 32 (half),,,0.173038,0.104717,0.036707,0.268707,0.018833,0.069477,0.026609,0.037495,0.084840,0.115907,0.115077,0.090973,0.060663,0.051872,4.257778,0.006102,0.001520,0.004301,0.015582,3.384604,0.489925,0.049219,0.118089,0.007374,0.118619,0.287598,0.074725,0.191740,0.405635,0.012567,0.092346,1.888747,2.958606,0.026774,0.039419,0.067340,0.630919,2.458204,0.011580,0.007435,0.112300,0.186718,0.280526,0.032473,0.074316,0.097169,0.103107,0.113142,0.079970,0.011409,0.072025,0.047705,1.538165,0.343721,0.000000,0.034651,0.075783,0.074812,0.000000,0.010234,0.379508,0.421898,0.116527,0.094478,0.018858,0.010858,0.000000,0.000000,0.002387,0.005535,0.007589,0.000000,2.167235,0.195848,0.000000
boraxo, 32 (half),,,0.146524,0.054229,0.026582,0.292333,0.019991,0.038839,0.028138,0.018928,0.106355,0.051330,0.051228,0.076018,0.075945,0.022928,8.883158,0.003592,0.001507,0.003527,0.007614,4.194186,0.253786,0.060156,0.104949,0.007752,0.104980,0.296617,0.078722,0.121297,0.270950,0.013970,0.119119,2.452646,3.711675,0.025355,0.054345,0.065881,0.500322,2.785734,0.013232,0.008642,0.087967,0.168332,0.244191,0.044381,0.078425,0.094806,0.105376,0.094634,0.078029,0.010716,0.069343,0.044935,1.359103,0.204320,0.000000,0.029245,0.064392,0.070168,0.000000,0.008531,0.398045,0.459872,0.140403,0.100393,0.019865,0.008892,0.000000,0.000000,0.001392,0.002185,0.005661,0.000000,1.684180,0.196643,0.000000
corona-cpu, 48 (half),,,0.076242,0.019781,0.012319,0.066513,0.016628,0.016848,0.014700,0.020131,0.018266,0.096457,0.066225,0.050867,0.014232,0.043453,2.414669,0.004520,0.002085,0.003215,0.010289,0.958078,0.035145,0.019355,0.044758,0.005906,0.053536,0.348423,0.027526,0.033171,0.046143,0.005468,0.029160,0.633625,1.005806,0.018934,0.014736,0.034020,0.277024,0.868157,0.008894,0.004128,0.113669,0.067858,0.118105,0.012762,0.024631,0.048876,0.043614,0.046461,0.025306,0.005805,0.025925,0.019723,0.631784,0.051134,0.000000,0.019174,0.024676,0.024308,0.000000,0.006392,0.091065,0.093579,0.026764,0.039099,0.009474,0.005817,0.000000,0.000000,0.002047,0.003352,0.004092,0.000000,0.385255,0.344142,0.000000
dane, 112 (half),,,0.032302,0.005705,0.006176,0.061118,0.011391,0.008239,0.006531,0.006553,0.012981,0.029040,0.028393,0.016246,0.009435,0.011367,7.482761,0.001353,0.003843,0.004222,0.002063,4.165781,0.024703,0.009080,0.023584,0.008267,0.023239,0.119877,0.013201,0.015299,0.044151,0.002136,0.013447,0.388735,0.587472,0.005904,0.010235,0.021309,0.148317,0.459784,0.011751,0.001940,0.040856,0.041080,0.086847,0.007950,0.012848,0.020141,0.026823,0.021536,0.012071,0.002251,0.010123,0.006369,0.193643,0.023821,0.000000,0.006401,0.009611,0.009639,0.000000,0.002227,0.024218,0.093273,0.014923,0.013766,0.003251,0.002941,0.000000,0.000000,0.000910,0.001347,0.001622,0.000000,1.392197,0.259584,0.000000
mammoth, 128 (half),,,0.019161,0.007308,0.018896,0.037871,0.026766,0.013387,0.009532,0.017133,0.025640,0.096528,0.087688,0.031908,0.018824,0.040074,2.793542,0.003155,0.003775,0.005374,0.005419,1.269914,0.024150,0.026147,0.071724,0.008760,0.072014,0.233830,0.039180,0.024153,0.031260,0.006290,0.045556,0.263680,0.366237,0.010368,0.013323,0.066728,0.443124,0.339230,0.012458,0.005618,0.096675,0.113975,0.172221,0.008719,0.038000,0.063932,0.072954,0.068191,0.041152,0.007213,0.016518,0.015320,0.277209,0.030596,0.000000,0.016280,0.016382,0.016521,0.000000,0.006661,0.038517,0.099224,0.036756,0.026409,0.008902,0.006691,0.000000,0.000000,0.003170,0.004529,0.005328,0.000000,0.412343,0.709543,0.000000
matrix-cpu, 112 (half),,,0.015562,0.003713,0.006658,0.034750,0.013921,0.006097,0.005818,0.005429,0.016951,0.030813,0.031072,0.017021,0.011972,0.012202,4.152927,0.001348,0.005664,0.005872,0.001838,1.775126,0.013462,0.009473,0.025565,0.011392,0.025713,0.138632,0.014542,0.011306,0.011056,0.002442,0.014434,0.061023,0.084627,0.005566,0.003736,0.018815,0.154054,0.074765,0.002930,0.001947,0.032668,0.042607,0.067217,0.002019,0.013351,0.023538,0.028166,0.022870,0.013169,0.002041,0.006785,0.004768,0.120043,0.010851,0.000000,0.005351,0.006164,0.006039,0.000000,0.001599,0.018168,0.049196,0.015056,0.008776,0.002978,0.002756,0.000000,0.000000,0.000940,0.001396,0.001694,0.000000,0.684388,0.373019,0.000000
tioga-cpu, 64 (half),,,0.250847,0.019558,0.021165,0.030894,0.013955,0.033865,0.012114,0.015812,0.040243,0.060480,0.060316,0.065657,0.032120,0.020054,7.019743,0.002846,0.000843,0.004349,0.007416,1.667447,0.040677,0.039856,0.060555,0.002978,0.061649,0.139013,0.050189,0.037563,0.063540,0.018437,0.057194,0.395789,0.632976,0.011368,0.010229,0.044025,0.198653,0.474883,0.005528,0.006139,0.064583,0.082837,0.117690,0.009776,0.047076,0.054578,0.068177,0.055553,0.047751,0.010471,0.031136,0.029498,0.734048,0.059488,0.000000,0.033809,0.039202,0.024605,0.000000,0.008896,0.062471,0.041573,0.073625,0.022588,0.009342,0.006602,0.000000,0.000000,0.001474,0.001694,0.005084,0.000000,0.552417,0.056721,0.000000
